_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000TiOgoQAF,01140167,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,RICHIESTA ABILITAZIONE PER NUOVO ENTE - COMUNE DI [FAKE_INDIRIZZO],[FAKE_INDIRIZZO] COME ABILITARSI PER OPERARE SULLA PIATTAFORMA PA DIGITALE,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiOgoQAF/view
[Case],5007Q00000TiPcKQAV,01140173,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Strategia di Migrazione,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta rettifica,"[FAKE_INDIRIZZO], nel compilare le schede di rendicontazione del progetto, ci si è resi conto di come per le voci","<p>[FAKE_PERSON], grazie per averci contattato. Alla luce dell’aggiornamento delle [FAKE_INDIRIZZO] guida per i Soggetti attuatori, è consentito realizzare servizi in modalità migliorativa, cioè realizzare in modalità B “Aggiornamento di applicazioni sicure in Cloud” servizi che in candidatura erano stati inseriti con modalità A “Trasferimento in sicurezza dell’infrastruttura IT”.  </p><p>Al fine di superare l’asseverazione, allo step 4 di progetto (Completamento delle attività), l’ente dovrà selezionare il servizio impattato, associare l’effettiva destinazione cloud migliorativa realizzata ([FAKE_INDIRIZZO] o [FAKE_INDIRIZZO]), procedere con la compilazione delle informazioni tecniche che saranno richieste dalla piattaforma e firmare digitalmente la “Dichiarazione dei servizi realizzati in modalità migliorativa” . </p><p>Si ricorda che la valutazione positiva dell’effettiva migrazione in modalità “B - Aggiornamento” non comporterà una variazione del contributo riconosciuto all’ente in fase di candidatura.  </p><p>Ulteriori chiarimenti sono disponibili nelle Linee Guida Avvisi LUMP SUM e, in particolare, nell&#39;Allegato 1, paragrafo 7 disponibile al seguente  <a href=""https://innovazione.gov.it/notizie/articoli/pa-digitale-2026-le-novita-nelle-linee-guida-nell-aggiornamento-di-luglio/"" target=""_blank"">link</a> .</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiPcKQAV/view
[Case],5007Q00000TiPlkQAF,01140171,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,candidatura piano di migrazione,"[FAKE_INDIRIZZO],",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiPlkQAF/view
[Case],5007Q00000TiRi6QAF,01140201,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,,Asseverazione-1.4.4 - SPID CIE - Comuni - inserimento esito e generazione checklist non attivo,"Buon pomeriggio, per l'asseverazione CND_144COM0422X_002936 Comune di [FAKE_INDIRIZZO] ([FAKE_INDIRIZZO]: [FAKE_PERSON]), non è attiva sulla piattaforma la funzione di ""genera documento checklist"" nè la voce ""Esito"" (ovvero non c'è la pennetta di fianco che permette di scegliere l'esito dal menù a tendina). Potreste fare un controllo? come posso procedere? Attendo vostre e vi ringrazio in anticipo, [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiRi6QAF/view
[Case],5007Q00000TiRpPQAV,01140187,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.2 Abilitazione e facilitazione migrazione al Cloud,rinuncia progetto,"Non si riesce a inoltrare la rinuncia al progetto linea 1.2 in quanto il sistema non riconosce la firma del rappresentante legale. Il nuovo dirigente ha fatto già il subentro. I.C. ""A. NARBONE"" DI CALTAGIRONE DS DOTT.SSA [FAKE_PERSON]","<p>[FAKE_PERSON], grazie per averci contattato. </p><p>Ti informiamo che il file p7m della candidatura non viene accettato in quanto riporta una data (28/07/23) differente rispetto al pdf stesso (12/07/23). Al fine di caricare correttamente il file firmato in formato p7m in piattaforma, ti suggeriamo di scaricare nuovamente il pdf del documento, cliccando sul tasto &quot;Scarica documento&quot;. Dovrà, dunque, essere firmato dal Rappresentante Legale e caricato in piattaforma in formato p7m.</p><p>Gentile utente, grazie per averci contattato.</p><p>In caso di persistente malfunzionamento, al fine di risolvere il blocco riscontrato, ti invitiamo ad aprire una nuova richiesta di assistenza (senza rimuovere i file caricati, anche se generano l&#39;errore), indicando testualmente nella richiesta la motivazione della rinuncia tra quelle proposte precedentemente dalla piattaforma e che riportiamo di seguito:</p><p>•	Errata composizione del pacchetto</p><p>•	Dati della [FAKE_INDIRIZZO]	[FAKE_INDIRIZZO] non più interessata al finaziamento</p><p>•	Altro (aggiungere anche dettaglio motivazione max 255 caratteri)</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiRpPQAV/view
[Case],5007Q00000TiRxIQAV,01140188,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.4 Adozione identità digitale,CORSO DI FORMAZIONE SPID/CIE,"Gentilissimi, abbiamo terminato il corso di formazione SPID/CIE per integrare  la questione relativa all'openid. Vi chiedo cortesemente di conoscere dunque ora la procedura da seguire per concludere l'attività del progetto e richiedere il finanziamento. grazie","<p>[FAKE_PERSON], grazie per averci contattato. In piattaforma, dovranno essere compilate tutte le sezioni relative alla fase 4 (completamento attività) inserendo le informazioni specifiche relative all&#39;attività di formazione OIDC. </p><p>Ti ricordiamo che la rendicontazione dell&#39;attività formativa dovrà contenere anche informazioni su: </p><p> - Numero ore formazione erogate (minimo 25)</p><p> - Modalità di erogazione (può avere anche più modalità)</p><p> - Data inizio formazione (data prima sessione formativa)</p><p> - Data fine formazione (data ultima sessione formativa)</p><p> - Numero medio di partecipanti</p><p>Una volta completata la fase 4, il progetto andrà in asseverazione tecnica al seguito della quale, in caso di esito positivo, si potrà procedere con la fase 5 di richiesta di erogazione del finanziamento, alla quale seguirà l&#39;asseverazione formale e, in caso di esito positivo, l&#39;effettiva erogazione del contributo. Ti invitiamo a proseguire nella compilazione dei campi richiesti in piattaforma.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiRxIQAV/view
[Case],5007Q00000TiSDuQAN,01140189,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.4 Adozione identità digitale,informativa  scadenza progetto 1.4.4,"buonasera abbiamo ricevuto un informativa sul progetto 1.4.4 la quale ci indica che dalla data 29/05 abbiamo 10 giorni per realizzare alternatveamente una delle seguenti attività: 1inserire informazioni sul completamento delle attività 2inserrie la richiesta di proroga 3effettuare la rinuncia 4 inviare opportuni chiarimenti via pec in realtà abbiamo concluso la contrattualizzazione in data 5/7/23 e aspettiamo a caricare i dati relativi al corso di formazione,infatti la piattaforma ci indica 397 giorni per completare il progetto, Pertanto si chiede di verificare se tale pec arrivata sia un funzionamento informatico?attedniamo risposta,grazie","<p>Gentile Marco,</p><p>grazie per averci contattato. Abbiamo provato a contattarti più volte al numero indicato in piattaforma e anche allo [FAKE_PHONE], fornitoci dal contact center 055055.</p><p>Per l’ente e la misura indicata nel quesito non ci risulta inviato il testo della comunicazione che alleghi. Ti confermiamo che la scadenza del cronoprogramma per il completamento attività dell’avviso 1.4.4, per il comune di [FAKE_INDIRIZZO], è correttamente calcolato sulla base della data di contrattualizzazione da voi inserita. Ti invitiamo, qualora fossi in possesso della comunicazione indicata nel quesito dalla quale si possa facilmente evincere la misura, l’ente, il mittente e la data di invio, a volercene inviare copia, per ulteriori [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiSDuQAN/view
[Case],5007Q00000TiT5NQAV,01140203,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.1 Esperienza dei servizi pubblici,Firma non riconosciuta,Si comunica che la firma apposta all'allegato 5 non è riconosciuta nonostante sia valido il certificato di firma.,"Gentile Utente, grazie per averci contattato.
Da verifiche hai correttamente caricato il documento firmato digitalmente. Abbiamo provveduto a risolvere la tua problematica e abbiamo fatto proseguire la procedura richiesta.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiT5NQAV/view
[Case],5007Q00000TiU8CQAV,01140204,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,,Territorio - [anomalia rinuncia scuole],Segnalo che ci sono alcune scuole che hanno caricato il p7m di rinuncia per la candidatura 1.2 e ancora lo stato del progetto è finanziato. Le scuole sono: [FAKE_INDIRIZZO] (la scuola ha provato di aprire il ticket ma la piattaforma non gli permette di inoltrare la richiesta) [FAKE_INDIRIZZO] DIREZIONE DIDATTICA - 1 CIRCOLO SANTARCANGELO DI R.,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiU8CQAV/view
[Case],5007Q00000TiUVfQAN,01140205,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,[FAKE_PERSON]',"Buon pomeriggio, sto competando il passo dell'assegnazione attività per  poi caricar i documenti di contrattualizzazione, ma non trovo corrispondenza fra i servizi presentati nella domanda. In domanda ho 4 servizi, adesso ne trovo 3. Attendo urgente riscontro in merito in quanto ho la scadenza fra 2 giorni. [FAKE_PERSON]","<p><span style=""font-size: 14px;"">Gentile Francesca, grazie per averci contattato.</span></p><p><span style=""font-size: 14px;"">Come riferito attraverso la segnalazione n. 1140207, la tua richiesta di supporto è stata autonomamente risolta. </span></p><p><span style=""font-size: 14px;"">Ti invitiamo ad aprire una nuova richiesta di supporto in caso di ulteriori criticità.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiUVfQAN/view
[Case],5007Q00000TiXNoQAN,01140208,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,caricamento cig,"[FAKE_INDIRIZZO], essendo la scadenza il 31 luglio per il caricamento del cig, chiedo dove inserirlo","<p>[FAKE_INDIRIZZO], grazie per averci contattato.</p><p>Come da contatto telefonico intercorso in data odierna, il [FAKE_INDIRIZZO] ed il CUP devono essere riportati sul contratto con il Soggetto Realizzatore, ovvero il fornitore, il quale deve essere caricato in Piattaforma in fase di &quot;Caricamento contratti&quot;, attraverso la sezione &quot;Progetti&quot;.</p><p>Ti ricordiamo che il termine ultimo per il caricamento del/dei contratto/i in Piattaforma, ovvero per concludere la contrattualizzazione, è fissata al 4/12/2023.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiXNoQAN/view
[Case],5007Q00000TiYXlQAN,01140210,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.2 Abilitazione e facilitazione migrazione al Cloud,Procedura richiesta finanziamento,"Segnalo che, accedendo alla procedura di richiesta del finanziamento, non riesco a completarla in quanto, a partire dalla sezione ""conflitto di interessi e doppio finanziamento"" il sistema non permette di selezionare alcuna opzione. Come è necessario procedere? Allego screenshot","<p>Gentile Tiziana, grazie per averci contattato.</p><p>Ti informiamo che per abilitare la sezione, è necessario compilare la sezione DNSH. Una volta fatto, le opzioni per il conflitto di interesse si abiliteranno.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiYXlQAN/view
[Case],5007Q00000Tia9pQAB,01140213,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,,[FAKE_INDIRIZZO] acn,"[FAKE_INDIRIZZO], in merito alla qualifica ACN, è sempre necessario averla per essere fornitori della [FAKE_INDIRIZZO]? Ci è stata data indicazione che non sia necessaria qualora fornissimo assistenza in qualità di rivenditori di servizi Microsoft per la migrazione dati, è corretto.[FAKE_INDIRIZZO]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tia9pQAB/view
[Case],5007Q00000Tic7XQAR,01140217,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,TIKET PER AGGIORNAMENTO ISTANZA PRESENTATA,"[FAKE_PERSON] DAL [FAKE_INDIRIZZO] DI [FAKE_INDIRIZZO] SEGUITO DI AVVENUTO CONFRONTO CON SOFTWHOUSE  RISULTA CHE IL MODULO CONTRATTI (13), INSERITO NELLA [FAKE_INDIRIZZO] DI CUI ALLA MISURA 1.2. CLOUD   E' STATO ERRONEAMENTE INDICATO COME ""AVVIATO CON RISORSE PROPRIE"" - SI CHIEDE LA POSSIBILITA' DI ADEGUARE LA DOMANDA CON LA MODIFICA DELLO STATO DEL MODULO  - DA “già attivato con risorse proprie” A ""da avviare"" - come posso fare? grazie mille","<p>Gentile Grazie, grazie per averci contattato. Ti invitiamo ad accedere alla sezione &quot;I tuoi progetti&quot;, cliccare sul progetto di tuo interesse e nella sezione “Ulteriori documenti allegati” caricare un documento che indichi la caratteristica attuativa corretta, sottoscritto dal Rappresentante Legale dell&#39;Ente.</p><p>Ti ricordiamo che discriminante per la caratteristica attuativa (&quot;da avviare&quot; oppure &quot;già avviato&quot;) è la data di sottomissione della candidatura e che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a campione</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tic7XQAR/view
[Case],5007Q00000TidRTQAZ,01140219,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,NUOVI AVVISI,Sono previsti nuovi [FAKE_INDIRIZZO] per la misura PND PIATTAFORMA NOTIFICHE  e per la misura Migrazione al cloud?,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TidRTQAZ/view
[Case],5007Q00000TihAvQAJ,01140220,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,migrazione cloud,desidero candidare la mia scuola,"<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che al momento non sono previste ulteriori finestre per la sottomissione delle candidature per l&#39;avviso 1.2 Abilitazione e facilitazione migrazione al Cloud. In caso di apertura di nuove finestre, gli avvisi saranno diffusi tramite la newsletter e notificati in piattaforma.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TihAvQAJ/view
[Case],5007Q00000TiiJnQAJ,01140222,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.4 Adozione identità digitale,CALCOLO [FAKE_INDIRIZZO] E CIE,"[FAKE_INDIRIZZO], Vi scriviamo la presente per un quesito sul calcolo del cronoprogramma. Abbiamo appreso dalle comunicazioni che il cronoprogramma è stato esteso di 120 giorni sia per la fase di affidamento che per la fase di realizzazione. Il nostro Ente, alla data di applicazione di questa estensione, stava concludendo l'affidamento del fornitore e quindi i 120 giorni sono stati applicati sulla data di scadenza affidamento (dal 28/07/2023 siamo passati al 25/11/2023). Tuttavia quando abbiamo contrattualizzato, inserendo la data della determina 20/07/2023, la piattaforma ha calcolato 300 giorni (10 mesi) per la realizzazione senza contare dei 120 giorni aggiuntivi approvati con decreto.  Potete verificare se è un'anomalia della piattaforma? Grazie","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che la proroga di cui al decreto citato, si applica alla fase del cronoprogramma in cui si trova il progetto. Pertanto, nel caso specifico, è corretto che siano stati aggiunti 120 giorni alla data di scadenza della contrattualizzazione. </p><p>Ti ricordiamo altresì che la data di completamento attività si aggiorna nel momento in cui viene dichiarata completata la contrattualizzazione, sommando 300 giorni alla data di contrattualizzazione inserita in piattaforma. </p><p>Qualora necessario, ti ricordiamo che è possibile richiedere ulteriori proroghe relativamente alla fase di completamento attività, tramite la funzionalità disponibile in piattaforma, indicando una opportuna motivazione. </p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TiiJnQAJ/view
