_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000Kqn6rQAB,01091535,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.4.4 Adozione identità digitale,Richiesta informazioni SPID-metada pregressa registrazione,"[FAKE_INDIRIZZO]. L'Ente Comunale ha aderito all' Avviso 1.4.4 - Adozione SPID CIE - [FAKE_INDIRIZZO] -Aprile 2022. Nella richiesta di partecipazione, relativamente all'integrazione SPID, è stato indicato che l'integrazione SPID era una attività da avviare.  Da succesive verifiche di pochi giorni fà, è stato riscontrato che, in passato, presso AgID, è stato registrato un metadato per conto dell'Ente, ma di fatto non è  mai stato utilizzato e soprattutto l'integrazione con SPID non è stata mai implementata con i sistemi comunali. Di fatto, l'Ente, non hai mai utilizzato SPID perchè non è stato mai integrato il servizio. Con la presente si chiede se tale pregressa registraziono del metadato SPID presso AgID possa o meno compromettere la futura asseverazione delle attività progettuali, quindi se ricorrono le condizioni per rinunciare al finanziamento ottenuto e ripresentare nuova istanza entro i termini della finestra temporale ancora aperta oppure mantenere in essere il finanziamento ottenuto. [FAKE_INDIRIZZO].","Gentile [FAKE_PERSON], grazie per averci contattato.

In riferimento al quesito in oggetto, come da telefonata intercorsa, ti ricordiamo che:

In caso di difformità rilevate rispetto a quanto indicato in Piattaforma, in merito allo stato di attivazione di SPID/CIE, ti invitiamo a contattare IPZS per CIE e Agid per SPID.

Ti ricordiamo, infatti, che è possibile accedere al finanziamento previsto dall&#39;Avviso nel caso in cui il processo di adozione della piattaforma di identità digitale SPID/CIE sia stato avviato a decorrere dal 1° febbraio 2020 con fondi propri.

Tuttavia, potrai procedere ad effettuare la rinuncia alla candidatura e ripresentarla per la sola adozione dell&#39;identità digitale CIE.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Kqn6rQAB/view
[Case],5007Q00000KqnGgQAJ,01091554,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,AFFIDAMENTO DEL SERVIZIO DI MIGRAZIONE AL CLOUD DEL SOFTWARE GESTIONALE,"CON RIFERIMENTO ALL'AFFIDAMENTO DEL SERVIZIO IN OGGETTO, E' NECESSARIO [FAKE_INDIRIZZO] CIG ATTRAVERSO IL SISTEMA SIMOG PER OGNI SINGOLO AFFIDAMENTO NEL CASO [FAKE_INDIRIZZO] CUI [FAKE_INDIRIZZO]' OPERATORI ECONOMICI PER REALIZZARE LA MIGRAZIONE DI DIFFERENTI [FAKE_INDIRIZZO], ANCHE SE SI TRATTA SEMPRE DI AFFIDAMENTI DI IMPORTO [FAKE_INDIRIZZO] A 40.000?","[FAKE_PERSON], grazie per averci contattato. Ti confermiamo che è necessario richiedere il [FAKE_INDIRIZZO], attraverso il [FAKE_INDIRIZZO], anche se si tratta di affidamenti di importo inferiore a 40.000 euro.
Si veda la Delibera n. 122 del 16 marzo 2022 dell’ANAC laddove l’Autorità ha precisato “L’Autorità acquisisce i dati relativi agli affidamenti finanziati con le risorse del PNRR e del [FAKE_INDIRIZZO] attraverso il sistema [FAKE_INDIRIZZO].",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000KqnGgQAJ/view
[Case],5007Q00000KqnYLQAZ,01091654,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,Nessuno,Richiesta subentro amministratore,"Buongiorno, mi chiamo [FAKE_PERSON], amministratore per il mio Ente, [FAKE_INDIRIZZO] del portale [FAKE_INDIRIZZO] 2026, ho ricevuto una strana richiesta di subentro come amministratore da una persona a noi sconosciuta, il messaggio comincia così ""CLAUDIO [FAKE_PERSON] ha richiesto di subentrare a [FAKE_PERSON] in qualità di amministratore su [FAKE_INDIRIZZO] digitale 2026 ......"".","Gentile [FAKE_PERSON], grazie per averci contattato. Ti ringraziamo per la segnalazione e abbiamo verificato. Si è trattato di un errore da parte dell&#39;utente che ha richiesto il subentro.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000KqnYLQAZ/view
[Case],5007Q00000Kqnh3QAB,01091659,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,Cambio Rappresentante Legale Istituzione Scolastica,"[FAKE_INDIRIZZO], con riferimento ai progetti presentati da questa istituzione scolastica, si segnala che in data 20 Ottobre 2022 il [FAKE_PERSON] ([FAKE_PERSON]. [FAKE_INDIRIZZO]) è stato sostituito da nuova Dirigente ([FAKE_PERSON]), reggente presso questo [FAKE_INDIRIZZO] fino al 31/08/2023.","Gentile [FAKE_PERSON], grazie per averci contattato. 

In riferimento alla tua richiesta ti informiamo che il sistema precarica i dati dell&#39;amministrazione presenti nella banca dati IPA. Ti ricordiamo che in caso di inesattezze nei dati della [FAKE_INDIRIZZO] visualizzati è necessario modificare i dati su IPA ( https://indicepa.gov.it/ipa-portale/ ). L’aggiornamento è a carico dell&#39;ente. È bene ricordare che per visualizzare su [FAKE_INDIRIZZO] digitale 2026 i dati aggiornati a seguito di modifiche su IPA, potrebbero essere necessarie fino a 48 ore. In caso di problemi si prega di contattare IPA via PEC.

L&#39;Ente che vuole inserire deve:
• cercare il proprio Ente all&#39;interno dell&#39;iPA;
• compilare il modulo online fornendo i dati del nuovo referente;
• verificare i dati contenuti nel modulo di richiesta ricevuto all&#39;indirizzo indicato per il nuovo Referente;
• inviare dal sistema di protocollo informatico dell&#39;Ente, all&#39;indirizzo [FAKE_EMAIL] il modulo ricevuto;

oppure

• inviare da una casella di [FAKE_INDIRIZZO], all&#39;indirizzo [FAKE_EMAIL] il modulo ricevuto, firmato con firma digitale qualificata in modalità conforme a quanto previsto dall&#39;art. 47, comma 2 lettera a) del CAD.
Per ulteriori informazioni consultare la Guida on-line.


Successivamente sarà necessario generare un nuovo documento di rinuncia.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Kqnh3QAB/view
[Case],5007Q00000KqnrNQAR,01091664,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.4.3 Adozione PagoPA e AppIO,Dichiarazione Modifica Attività,"Si dichiara che il servizio affitti case popolari è stato avviato il 20 marzo 2022, ed erroneamente nella domanda indicato come da avviare.","Gentile Utente, grazie per averci contattato. Abbiamo acquisito il PDF contenente la rettifica del caso, sottoscritto dal Rappresentante Legale dell&#39;Ente. Ti informiamo che potrai, quindi, continuare nella gestione del progetto, pur visualizzando la precedente caratteristica attuativa da te inserita.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000KqnrNQAR/view
[Case],5007Q00000Kqny5QAB,01091688,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione PagoPA e AppIO,Informazioni sul canone unico patrimoniale CORPORATE,"Questo [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] in data 13.06.2022 ha prodotto istanza sull'avviso citato (allegato alla presente) ed ha inserito come servizio da avviare il CANONE UNICO PATRIMONAIALE CORPORATE  in quanto la piattaforma dava la possibilità di ""flaggarlo"". Si è venuti a conoscenza che tale canone invece è prettamente di competenza della piattaforma PAGOPA ed infatti il responsabile territoriale del team regionale del Dipartimento per la Trasformazione Digitale ha comunicato che nella seconda edizione dell'avviso è stata eliminata la suddetta voce in quanto non ammissibile al finanziamento da parte dei [FAKE_INDIRIZZO]. Fatte queste doverose premesse si chiede se è necessario ritirare la domanda di finanziamento e riproporla di nuovo oppure potete gestire l'eliminazione d'ufficio senza la necessità di ripresentare la domanda di finanziamento. Grazie [FAKE_PERSON] - RUP [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO]","Gentile [FAKE_PERSON], grazie per averci contattato.
Il servizio “Canone Unico Patrimoniale - CORPORATE” (cod Tassonomico 9/[FAKE_DOCUMENTO]/), soluzione centralizzata gestita direttamente da PagoPA S.p.a.., può essere selezionato dal [FAKE_INDIRIZZO] ai fini della candidatura al bando.

Per il servizio indicato nel quesito, da una verifica in piattaforma si evince la seguente data di attivazione:
Canone Unico Patrimoniale - CORPORATE
Codice tassonomico: [FAKE_DOCUMENTO]
Data di attivazione: 28/04/2021

Ti informiamo che per il servizio indicato, e per altri che si trovino in una simile situazione, se è stato commesso un errore esclusivamente relativo all’indicazione della caratteristica attuativa (&quot;da avviare&quot; e non &quot;già avviato&quot; o viceversa), puoi aprire una nuova richiesta di supporto da area privata, allegando un PDF contenente la rettifica del caso, ovvero segnalandoci la caratteristica attuativa corretta, sottoscritto dal Rappresentante Legale dell&#39;Ente.","Grazie per la risposta ma non si è capito bene se si deve richiedere la modifica dell'istanza da ""da avviare"" ad ""avviata"" e chi fa l'asseverazione del servizio CORPORATE in fase di richiesta delle somme finanziate nella considerazione che la ditta affidataria che curerà l'avvio di tutti gli altri 39 servizi richiesti nel bando non può effettuare l' asseverazione del CORPORATE perchè servizio non gestito direttamente da loro con l'aggravante della perdita dell'intero finanziamento.
Si rimane in attesa","Gentile [FAKE_PERSON], se un servizio è stato avviato ([FAKE_PERSON] delle attività, per i servizi d&#39;incasso PagoPA, coincide con una transazione con esito positivo con la corretta applicazione del codice tassonomico per ogni singolo servizio incluso nel progetto) in data antecedente alla candidatura ma comunque dopo il 01 Aprile 2021, con risorse finanziarie proprie e secondo i criteri previsti dall&#39;avviso, esso è ammissibile al finanziamento. In questo caso puoi aprire una nuova richiesta di supporto da area privata, allegando un PDF firmato dal legale rappresentante, contenente la rettifica del caso, ovvero segnalandoci la richiesta della modifica della caratteristica attuativa da &quot;da avviare&quot; in &quot;avviata&quot;.
Per quanto riguarda il processo di asseverazione ti riportiamo quanto indicato all&#39;allegato 3 delle [FAKE_INDIRIZZO] guida per i Soggetti attuatori individuati tramite [FAKE_PERSON] a lump sum - versione ottobre 2022 (ZIP) (https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr):

&quot;Per ciascuno dei servizi indicati nel fascicolo di progetto, le verifiche automatiche controllano tre punti di
conformità:
1. Che il servizio risulti regolarmente attivo nei registri di PagoPA S.p.A, ovvero che in tale
registro il servizio associato al relativo Service ID risulti attivo e associato al codice IPA del Soggetto Attuatore
2. Che il servizio sia stato attivato in una data congruente con il periodo di finanziabilità, ovvero tra il 1 Aprile 2021 e la data di scadenza del cronoprogramma
3. Che il servizio non risulti già finanziato da altre fonti di finanziamento&quot;",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Kqny5QAB/view
[Case],5007Q00000Kqo22QAB,01091690,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,STATO DELLA RINUNCIA AL PROGETTO,"[FAKE_INDIRIZZO] è stata caricata sul sito la rinuncia al progetto 1.2.1 firmata digitalmente dal [FAKE_PERSON] ma lo stato del progetto è ancora ""da avviare"" e non annullato.","[FAKE_PERSON], grazie per averci contattato. Come da conversazione telefonica ti confermiamo che la candidatura per l&#39;avviso 1.2 è ora correttamente in stato rinunciata",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Kqo22QAB/view
[Case],5007Q00000Kqo6UQAR,01091694,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.2 Abilitazione e facilitazione migrazione al Cloud,[FAKE_INDIRIZZO] SERVIZIO,"[FAKE_INDIRIZZO] SERVIZIO N. 1 ""[FAKE_INDIRIZZO]"" DA ATTIVITA' DA AVVIARE A ATTIVITA' AVVIATA DOPO IL 1 FEBBRAIO 2020 CON [FAKE_INDIRIZZO].","Gentile Utente, grazie per averci contattato. Abbiamo acquisito il PDF contenente la rettifica del caso, sottoscritto dal Rappresentante Legale dell&#39;Ente. Ti informiamo che potrai, quindi, continuare nella gestione del progetto, pur visualizzando le precedenti caratteristiche attuative da te inserite",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Kqo6UQAR/view
[Case],5007Q00000Kqo8AQAR,01091696,Amministrazione,Altro - Servizi Aggiunti,Servizi e Interventi finanziabili,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta informazioni,"[FAKE_INDIRIZZO],","[FAKE_PERSON], grazie per averci contattato.Il Soggetto Attuatore
dovrà implementare i servizi inseriti nella piattaforma in fase di candidatura, pena la
revoca del finanziamento (ai sensi di quanto al combinato disposto dell&#39;art.11 e 15 dell&#39;Avviso).. Non sono comunque previste specifiche sanzioni. Le variazioni proposte dal Soggetto Attuatore potranno riguardare solo il cronoprogramma dell’intervento, fatte salve le scadenze previste per il conseguimento dei milestone e target associati all’Investimento.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Kqo8AQAR/view
[Case],5007Q00000KqoB0QAJ,01091700,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.3 Adozione PagoPA e AppIO,Inserimento contratto misura 1.4.3 PagoPA,"[FAKE_INDIRIZZO] in data odierna abbiamo caricato il contratto col fornitore APKAPPA per quanto riguarda la misura 1.4.3 PagoPA, il contratto è stato caricato firmato digitalmente con estensione p7m. Va bene così o bisogna caricarlo solamente in formato pdf?","Gentile [FAKE_PERSON], grazie per averci contattato. Ti confermiamo che hai completato correttamente la fase di inserimento contratti dell&#39;avviso 1.4.3",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000KqoB0QAJ/view
[Case],5007Q00000KqoD0QAJ,01091699,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Anagrafica dati,1.4.1 Esperienza dei servizi pubblici,Errata registrazione del Soggetto PA.,"[FAKE_INDIRIZZO], sono il Dirigente [FAKE_INDIRIZZO]. dovrei candidare l'istituto Comprensivo P all'avviso 1.4.1.","Gentile utente, grazie per averci contattato, abbiamo risolto la tua segnalazione e i dati del responsabile dell&#39;ente sono stati modificati correttamente.","Gentile, ad oggi risulto ancora come R.L. del CPIA 1 di [FAKE_INDIRIZZO], e non del [FAKE_INDIRIZZO], istituto che dirigo dal 01.09.2022.","Gentile utente, grazie per averci contattato, abbiamo risolto la tua segnalazione e la tua utenza per  ISTITUTO COMPRENSIVO - I.C. SONDRIO - &#39;PAESI RETICI&#39; è stata creata.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000KqoD0QAJ/view
[Case],5007Q00000KqoJmQAJ,01091709,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.4 Adozione identità digitale,[FAKE_PERSON],l'adesione a spid e a [FAKE_INDIRIZZO] è stata fatta tramite determina di impegno e liquidazione in favore della ditta specializzata che ha rilasciato regolare fattura essendo gli importi sotto soglia di 5000 euro. Pertanto cosa devo caricare sul portale? 1) fattura 2) determina 3) comunicazione di impegno di spesa 4) entrambi i documenti.,"[FAKE_PERSON], grazie per averci contattato. 

Ti informiamo che in piattaforma, nella sezione &quot;Caricamento contratti&quot;, è possibile caricare, in formato pdf, uno o più documenti quali ad esempio una determina o un ordine di servizio.

In merito ai documenti menzionati nella richiesta, ti confermiamo che è sufficiente caricare in piattaforma la determina di affidamento.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000KqoJmQAJ/view
[Case],5007Q00000KqoKkQAJ,01091710,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,Impossibilità a assegnare un'attività a un soggetto realizzatore,"[FAKE_INDIRIZZO],","Gentile [FAKE_PERSON], grazie per averci contattato.
Ti informiamo che all&#39;interno dello Step 1 &quot;Soggetti Realizzatori&quot;, sono state caricate le anagrafiche solamente dei Service Provider Qualificati e non del Soggetto Erogatore.
Ti invitiamo, pertanto, ad indicare almeno un Soggetto Erogatore, al fine di procedere correttamente.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000KqoKkQAJ/view
[Case],5007Q00000KqoSZQAZ,01091715,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,,Annullamento domanda,"Da controllo incrociato risulta che dobbiamo annullare la domanda relativa alla misura pagoPA espungere le voci presenti nel 20% del Fondo innovazione e ripresentare la domanda: la responsabile del servizio finanziario è momentaneamente in ferie fino a Lunedì, ma abbiamo necessità di procedere. C'è una modalità alternativa al link in piattaforma con lo spid della responsabile?",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000KqoSZQAZ/view
