_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000a0p7iQAA,01160051,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.1 Esperienza dei servizi pubblici,Chiarimenti su server che ospitano i dati,"Gentilissimi, in merito alla risposta alla mia precedente richiesta, non mi è chiaro cosa intendiate per : ""Gentile [FAKE_PERSON], grazie per averci contattato. Nella sezione relativa al Responsabile della Conservazione occorre inserire il nome e il cognome del responsabile della conservazione dei documenti (individuato a norma dell'art. 44 d.lgs 82/2005 (CAD)) e infine l’indirizzo, il comune e la provincia di conservazione di questi. Si specifica inoltre che in caso di dati in formato digitale l’indirizzo da indicare è quello dei server che li ospitano"". Per ""server che li ospitano"" si intende il server della conservazione documentale o il server del SITO NUOVO che li ospita? Grazie","<p>[FAKE_PERSON], grazie per averci contattato. In merito alla conservazione dei documenti, se fossero questi in formato elettronico, l&#39;indirizzo da indicare è quello di ubicazione del server di conservazione digitale, ovvero il server su cui sono memorizzati i dati della conservazione documentale </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a0p7iQAA/view
[Case],5007Q00000a0pIqQAI,01160061,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.3.1 PDND,Richiesta precisazioni,"[FAKE_INDIRIZZO], in merito all'avviso 1.3.1, abbiamo ricevuto la seguente offerta economica: 1) euro 7.020,00 per l'attività di realizzazione e pubblicazione nr. 2 API, supporto per le attività di on-boarding PDND, pubblicazione API in ambiente di test e di produzione, Test e (auto)test, supporto alla rendicontazione ed asseverazione, formazione e euro 750,00 quale [FAKE_PERSON] annuo di manutenzione fino a 2 API, per un Totale offerta di € 7.770.00 iva esclusa. 2) Proposta con possibilità di manutenzione quinquennale: di € 10.231,50 anziché  € 10.770,00. Vista lo sconto applicato, potrebbe rientrare nel progetto di finanziamento anche la seconda offerta con manutenzione per 5 anni? Grazie","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti ricordiamo che l&#39;intero contributo concesso è una somma forfettaria (lump sum) che sarà erogata in un&#39;unica soluzione a seguito del perfezionamento delle attività oggetto del finanziamento come disposto dagli avvisi. Considerata la natura di lump sum del contributo, lo stesso non è collegato ai costi dell’intervento. Non è infatti prevista la rendicontazione economica a costi reali, ma la rendicontazione tecnico-operativa che certifichi gli obiettivi raggiunti, come previsto dagli avvisi.</p><p>Se i costi dell’intervento superano il contributo concesso, la differenza è a carico dell’ente. Le risorse non utilizzate, invece, non dovranno essere restituite e non sussistono vincoli per il loro impiego.</p><p>Si suggerisce, in ogni caso, di prendere visione delle &quot;Linee guida per i soggetti attuatori individuati tramite [FAKE_INDIRIZZO] pubblici a [FAKE_INDIRIZZO] sum&quot; disponibile al seguente link https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a0pIqQAI/view
[Case],5007Q00000a0pjFQAQ,01160066,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,1.2 Abilitazione e facilitazione migrazione al Cloud,DICHIARAZIONE DEI SERVIZI PARZIALE,"[FAKE_PERSON], al fine di consentire la chiusura del progetto è stato effettuato il caricamento della Dichiarazione dei servizi generato dalla piattaforma al termine dell'inserimento dei dati in tutte le aree previste. I servizi implementati grazie al finanziamento, sono erogati da due softer house distinte ([FAKE_PERSON] ed [FAKE_PERSON]). Abbiamo rilevato che la dichiarazione includa i soli servizi implementati attraverso [FAKE_PERSON] e non menzioni quelli per i quali si è fatto affidamento ad Axiosi ovvero personale, presenze e bilancio. Si richiede se quanto operato sia sufficiente o con quali eventuali modalità apportare correttivi per la successiva asseverazione. [FAKE_PERSON] saluti Il dirigente scolastico [FAKE_PERSON]","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che i 3 servizi menzionati non sono stati migrati in modalità migliorativa, ma in sede di candidatura per questi era stata correttamente selezionata la modalità B-Aggiornamento. Quindi è corretto che non siano menzionati nel documento in oggetto.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a0pjFQAQ/view
[Case],5007Q00000a0qOmQAI,01160073,Amministrazione,Altro - Servizi Aggiunti,Contenuti dell’avviso,,Dichiarazioni di assenza di conflitto di interessi da parte del titolare effettivo,"[FAKE_INDIRIZZO], con la presente si richiede se la dichiarazione di assenza di conflitto di interessi da parte del titolare effettivo che come espresso nell'Allegato A delle LG di asseverazione, deve essere tenuta agli atti da parte degli enti, possa differire dal modello presente nell'Allegato stesso. Essendo il titolare effettivo di fatto chi detiene il possesso di una quota di maggioranza superiore al 25%, in gruppi strutturati diventa complicato ottenere la sottoscrizione del documento in tempi brevi. Più semplice sarebbe attestare l'assenza di conflitto da parte del titolare, secondo una dichiarazione sottoscritta dal legale rappresentante dell'azienda. Grazie",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a0qOmQAI/view
[Case],5007Q00000a0qxhQAA,01160080,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,vincolo rinnovo dei programma,Si chiede se sussiste il vincolo di rinnovare per 5 anni i programmi attivati nell'ambito della misura 1.2,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Sì, è necessario mantenere i servizi attivi per almeno 5 anni. Tale requisito, verrà verificato attraverso dei controlli a campione da parte degli organi di controllo preposti nei successivi 5 anni. Sono consentiti eventuali sviluppi migliorativi del progetto iniziale a patto che si riesca a ricostruire quanto è stato fatto attraverso apposita documentazione tecnica e amministrativa. I cinque anni decorrono dal 31 dicembre dell’anno in cui è effettuata l’erogazione da parte del Dipartimento.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a0qxhQAA/view
[Case],5007Q00000a0sugQAA,01160084,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta info bando 1.2 cloud,Volevo sapere se come [FAKE_INDIRIZZO] è possibile accedere al bando digitale per il cloud,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a0sugQAA/view
[Case],5007Q00000a0uZ4QAI,01160182,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.3 Adozione pagoPA,Certificazione di completamento delle attività,"[FAKE_INDIRIZZO], come richiesto dall'avviso all'art.13 oltre alla certificazione di regolare esecuzione del RUP occorre inviare firmata digitalmente la certificazione di completamento delle attività che dovrebbe essere prodotta in automatico una volta in stato di progetto ""Completato"" ma in piattaforma non la trovo. Grazie","<p>[FAKE_PERSON], grazie per averci contattato. La certificazione si trova nello step 5 della piattaforma è &quot;l&#39;allegato 5&quot; ovvero la richiesta di finanziamento, che deve essere scaricato firmato e ricaricato assieme al [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a0uZ4QAI/view
[Case],5007Q00000a0uwrQAA,01160183,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,Definizione RUP per affidamenti antecedenti avviso e cig,"[FAKE_INDIRIZZO], per quanto riguarda gli affidamenti delle migrazioni già effettuate prima dell'avviso con fondi propri dell'amministrazione, se nell'atto di affidamento non è specificato il RUP, in questo caso si fa rifermento al dirigente che ha firmato la determina (facendo riferimento poi all'atto di nomina del dirigente) o va nominato con atto successivo? Per i cig per degli affidamenti precedenti al bando, essendo smartcig, è necessario cambiarli?","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>L&#39;indicazione del RUP non rappresenta un elemento essenziale all&#39;interno del contratto, relativo alle attività oggetto di finanziamento.</p><p>Inoltre, in merito al secondo quesito posto, ti segnaliamo che è necessario richiedere il CIG, attraverso il SIMOG.</p><p>Si veda la Delibera n. 122 del 16 marzo 2022 dell’ANAC laddove l’Autorità ha precisato “L’Autorità acquisisce i dati relativi agli affidamenti finanziati con le risorse del PNRR e del [FAKE_INDIRIZZO] attraverso il sistema [FAKE_INDIRIZZO]. Per consentire la trasmissione dei dati e delle informazioni necessarie all’attività di monitoraggio, è sempre richiesta l’acquisizione di un CIG ordinario.”</p><p>Confermiamo l&#39;ammissibilità dello Smart CIG solo se acquisito in data antecedente alla Delibera n. 122 del 16 marzo 2022 dell’ANAC. In caso contrario è necessario sostituire lo [FAKE_INDIRIZZO] con CIG ordinario.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a0uwrQAA/view
[Case],5007Q00000a0yF1QAI,01160187,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,Avviso 1.2,"Gentilissimi, a seguire si ripropone nuovamente la richiesta [FAKE_PHONE] con la presente si richiedono informazioni circa la necessità di modificare gli IP cloud dichiarati all'interno dei [FAKE_INDIRIZZO] di conformità della migrazione degli enti. Per gli enti che hanno chiuso la fase di esecuzione e hanno richiesto la fase di asseverazione si ritiene corretto procedere con l'aggiornamento dei certificati, in questo caso quali sono gli step che l'ente dovrà fare? Per gli enti già asseverati sarebbe comunque opportuno procedere ad un allineamento del Certificato di conformità alla migrazione, così da agevolare eventuali futuri controlli o il documento potrebbe essere lasciato invariato? Grazie",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a0yF1QAI/view
[Case],5007Q00000a11PIQAY,01160190,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.1 Esperienza dei servizi pubblici,CONTRIBUTO AVVISO MISURA 1.4.1 ESPERIENZA DEL CITTADINO NEI [FAKE_INDIRIZZO] APRILE 2022,"Buongiorno abbiamo ricevuto la liquidazione del contributo pari ad € 7.301,00; considerato che l'importo speso dalla nostra scuola è inferiore alla cifra accreditata chiediamo se le economie hanno un vincolo di destinazione e nel caso quale. Cordialmente Dir. Amm.vo [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a11PIQAY/view
[Case],5007Q00000a11fuQAA,01160193,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,ERRORE - [FAKE_INDIRIZZO] È POSSIBILE MANDARE IN ASSEVERAZIONE IL PROGETTO,"[FAKE_INDIRIZZO], in riferimento alla misura 1.4.3 App Io, abbiamo inviato il 20/09/2023 l'allegato 2 con la conferma del mantenimento dei servizi candidati. Volevamo mandare il progetto in asseverazione, ma la procedura non ci permette di selezionare la funzione ""completamento attività"". Potete verificare ? Grazie mille","<p>[FAKE_PERSON], grazie per averci contattato. La piattaforma PA Digitale 2026 precarica i dati dell&#39;Amministrazione presenti nella banca dati PagoPA e ad oggi non abbiamo riscontro dell&#39;invio dell&#39;allegato 2. Al fine di permetterci una verifica più puntuale ti invitiamo a rispondere a questa o riaprire una nuova richiesta di supporto allegando, oltre alla pec inviata, anche evidenza della ricevuta di avvenuta consegna.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a11fuQAA/view
[Case],5007Q00000a11uQQAQ,01160197,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.4.3 Adozione pagoPA,documenti caricato ma non si riesce ad inviare,"[FAKE_INDIRIZZO], si fa notare che nel portale, una volta caricati i documenti firmati (Allegato 5 e CRE) compare il bottone ""invia"" ma, selezionandolo per inviare in materiale il portale restituisce un errore e, chiudendo l'errore il bottone si disattiva. Potete verificare? Per completezza si allegano i file firmati. Grazie","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Per analizzare la tua segnalazione abbiamo necessità di avere gli screenshot dell&#39;errore riscontrato e degli step eseguiti. Ti invitiamo pertanto a riaprirci questa richiesta di supporto per inviare tali informazioni.</p><p>Ti ringraziamo per la collaborazione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a11uQQAQ/view
[Case],5007Q00000a11zMQAQ,01160208,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Firma digitale della domanda di finanziamento,1.2 Abilitazione e facilitazione migrazione al Cloud,Firma digitale in formato p7m,Il [FAKE_INDIRIZZO] firmato dal RUP è in formato P7M (Cades). [FAKE_PERSON] il file,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Da verifiche non riscontriamo nessun anomalia nella sezione di richiesta di erogazione del finanziamento ed il tasto &quot;Invia&quot; è correttamente abilitato. Ti invitiamo a riprovare. Se dovessi riscontrare nuovamente l&#39;errore, ti invitiamo a riaprirci questa richiesta di supporto fornendo gli screenshot dell&#39;errore.</p>","Invio in allegato lo screenshot dove si vede che il tasto ""INVIA""  è inibito.
Si vede solo il tasto ""[FAKE_PERSON]"" e pertanto non permette di inviare la richiesta.
Invio inoltre (nuovamente) l'allegato 5 firmato digitalmente per vostra verifica.
Ho aperto numerosi ticket di assistenza senza mai risolvere il problema!
Chiedo cortesemente di essere contattata da un operatore del team.","<p>[FAKE_PERSON], da verifiche effettuate, il tasto &quot;Invia&quot; risulta al momento correttamente abilitato.</p><p>Ti suggeriamo dunque di inviare la richiesta di erogazione del finanziamento.</p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a11zMQAQ/view
[Case],5007Q00000a12kaQAA,01160226,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.5 Digitalizzazione degli avvisi pubblici,Errata associazione notifica,"da controllo effettuato si riscontra che la notifica di test da noi inviata per i tributi, risulta abbinata automaticamente ed erroneamente dalla piattaforma sulla sezione delle violazioni del codice della strada.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Da verifiche effettuate non risultano anomalie nel dato registrato in piattaforma. </p><p>Per verificare l&#39;avvenuta attivazione dei singoli servizi ti invitiamo a rivolgerti in primis all&#39;intermediario/partner tecnologico ed eventualmente a PagoPA.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000a12kaQAA/view
