Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
500bU00000f2lneQAA,01252964,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,richiesta informazioni,"la scadenza per caricare affidamento alle ditte dell'esecuzione dei servizi necessari a ricevere il finanziamento è fissata per il mio Ente al 24/2/2026. Chiedo qual'è la data entro la quale le attività devono essere concluse. In altri termini se devo chiudere tutto al 31/3/2026, ho necessità di chiedere ai fornitori se entro qualla data riescono a garantirmi i servizi, altrimenti rischio di perdere il finanziamento e dover pagare comunque i fornitori, però a carico del bilancio comunale.Ad oggi il responsabile finanziario non ha ancora appostato i fondi sul capitolo di spesa","<p>Gentile Assunta, grazie per averci contattato.</p><p>Ti invitiamo a visionare l&#39;ultimo decreto n. 29/2026 il quale integra il precedente n. [FAKE_PHONE] per eventuale concessione di <strong>proroghe straordinarie</strong> oltre il 31/03, qualora debitamente motivate. Trovi le informazioni circa i contenuti dell&#39;ultimo decreto, oltre che il testo del decreto stesso, al seguente indirizzo: <a href=""https://padigitale2026.gov.it/novita/notizie/aggiornamento-modalita-di-richiesta-proroga-per-i-progetti-finanziati-con-avvisi-a-lump-sum"" target=""_blank"">Aggiornamento modalità di richiesta proroga per i progetti finanziati con avvisi a [FAKE_INDIRIZZO] sum su [FAKE_INDIRIZZO] digitale 2026</a>. </p><p>Ti invitiamo dunque a fare le opportune valutazioni in merito, ricordandoti che la scadenza per il tuo cronoprogramma per la fase di contrattualizzazione è fissata al 24/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f2lneQAA/view
500bU00000f3ri7QAA,01252965,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,Problema generazione CUP,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>","[FAKE_INDIRIZZO],
non riesco comunque a reperire la guida alla compilazione in pdf nella sezione ""elenco template"" del portale OpenCUP.",<p>Ti confermiamo che il pdf relativo alla guida è consultabile:</p><p>https://www.opencup.gov.it/portale/documents/21195/0/Istruzioni+template+2510003+-+DIPOFAM+-+CPF+2025.pdf/225ae446-bc8e-9518-8e59-ba4a3462cb08?t=177[FAKE_PHONE]</p>,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f3ri7QAA/view
500bU00000f4rK6QAI,01252972,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,Impossibilità ottenimento CUP,"[FAKE_INDIRIZZO], si chiede assistenza per l'ottenimento del CUP per l'avviso in oggetto, dal momento che il codice template 2511003 da voi segnalato è inesistente. Si chiede quale codice template occorra utilizzare per la corretta creazione del CUP. E' previsto uno slittamento dei tempi di caricamento del CUP in piattaforma, vista la suddetta l'impossibilità? Si resta in attesa cortese sollecito riscontro.","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP al template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f4rK6QAI/view
500bU00000f56LiQAI,01252973,Amministrazione,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,Identificazione Ente Terzo richiesta n. [FAKE_PHONE],Buongiorno,"<p><span style=""font-size: 11pt;"">Gentile,</span></p><p style=""text-align: justify;""><span style=""font-size: 11pt;"">grazie per averci contattato. </span></p><p style=""text-align: justify;""><span style=""font-size: 11pt;"">In merito a quanto evidenziato, si segnala che la richiesta n. [FAKE_PHONE] aveva ad oggetto la “Mancata indicazione delle componenti informatiche oggetto di adeguamento”. Al fine di sanare la suddetta carenza, nella summenzionata comunicazione, cui si rimanda, si chiedeva di produrre una nota integrativa che, tra l’altro, doveva contenere indicazione delle componenti informatiche di cui si è richiesto l’adeguamento in relazione all’oggetto del contratto stipulato con il fornitore (es. Componente informatica Enti terzi del SUAP). </span></p><p style=""text-align: justify;""><span style=""font-size: 11pt;"">Inoltre, si rappresenta che le anomalie</span><span style=""font-size: 11pt;""> </span><span style=""font-size: 11pt;"">evidenziate,</span><span style=""font-size: 11pt;""> </span><span style=""font-size: 11pt;"">ove ritenuto necessario, potranno essere oggetto di sanatoria nelle successive fasi di asseverazione, previa puntuale richiesta da parte dell’asseveratore.</span><span style=""font-size: 11pt;""> </span><span style=""font-size: 11pt;"">  </span></p><p style=""text-align: justify;""><span style=""font-size: 11pt;"">Si rimane a disposizione per ulteriori chiarimenti.</span><span style=""font-size: 11pt;""> </span><span style=""font-size: 11pt;"">  </span></p><p style=""text-align: justify;""><span style=""font-size: 11pt;"">Cordiali saluti.</span></p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f56LiQAI/view
500bU00000f5FVRQA2,01252976,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,[FAKE_INDIRIZZO],"[FAKE_INDIRIZZO], nella compilazione del CUP partendo dal template 2511003, ma non riusciamo a trovare i dati da inserire nei campi obbligatori ""Valore del target PNRR "" e "" Data prevista di raggiungimento del target"". Potete darci indicazioni in merito?","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che nel campo “Valore del [FAKE_INDIRIZZO] dovrà essere inserito il valore “1” e nel campo “Data prevista del raggiungimento del Target” dovrà essere indicata la data del completamento delle attività selezionate in fase di candidatura.</p><p>In ogni caso ti invitiamo a prendere visione delle istruzioni operative per la generazione del CUP (<a [FAKE_INDIRIZZO]/portale/documents/21195/0/[FAKE_INDIRIZZO]+-+DTD+-+PNRR+1.3.1+ANNACSU+%281%29.pdf/560caa7b-d13c-ceb5-077b-4fb4223ee40d?t=175128[FAKE_PHONE]"" target=""_blank"" style=""color: [FAKE_INDIRIZZO], 105, 193);"">ISTRUZIONI OPERATIVE PER LA GENERAZIONE DEI CUP TRAMITE TEMPLATE</a>) e, qualora dovessi riscontrare problematiche di natura tecnica sulla piattaforma DIPE ti invitiamo a richiedere supporto contattando il numero verde dell&#39;Help Desk CUP <u>800.811.172</u> o scrivere all&#39;assistenza tramite il seguente form: <a href=""https://cupweb.rgs.mef.gov.it/CUPWeb/richiediAssistenza.do?service=init"" target=""_blank"" style=""color: rgb(1, 68, 134);"">https://cupweb.rgs.mef.gov.it/CUPWeb/richiediAssistenza.do?service=init</a>.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f5FVRQA2/view
500bU00000f5IwIQAU,01252978,Amministrazione,Altro - Servizi Aggiunti,,1.4.5 Digitalizzazione degli avvisi pubblici,file da firmare RICHIESTA DI EROGAZIONE (Allegato 5 ),"Buongiorno, dovrei completare il progetto ma nella pagina Richiesta di erogazione del finanziamento , scaricando il file da firmare RICHIESTA DI EROGAZIONE (Allegato 5) ma rimane in grigio ( vedi allegato) sto sbagliando qualcosa ? riesco a scaricare Modello - CRE , ma forse non è quello che serve. Ricordo che io ho un account admin e non superadmin.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p><br></p><p>Al fine della risoluzione della problematica, ti invitiamo in primo luogo ad utilizzare Google Chrome come browser, di verificare di aver preliminarmente compilato correttamente tutti i campi obbligatori, in particolare i “dati contabili” del progetto (“Codice gestionale di contabilità pubblica” e “Conto corrente di tesoreria”), oltre alla sezione sul Responsabile della Conservazione. </p><p>  </p><p>Inoltre, ti invitiamo a controllare di aver correttamente selezionato &quot;Sì&quot; nei due campi relativi all’assenza di conflitto di interesse e doppio finanziamento.   </p><p>In tal modo, si abiliterà il pulsante per scaricare l&#39;allegato 5 che sarà da ricaricare nella sezione di destra, debitamente firmato digitalmente dal [FAKE_PERSON].  </p><p> </p><p>Solo successivamente al corretto caricamento dell&#39;allegato 5 firmato, sarà possibile allegare il certificato di regolare esecuzione firmato digitalmente dal RUP, caricandolo nell&#39;apposita sezione &quot;Certificato di [FAKE_INDIRIZZO] esecuzione&quot;.  </p><p>  </p><p>A seguito di tali operazioni, potrai quindi inoltrare correttamente la richiesta di erogazione del finanziamento. </p><p>  </p><p>Ti invitiamo a procedere e, in caso di persistente criticità, ti invitiamo ad aprire una nuova richiesta di assistenza da area privata, post login in piattaforma, allegando screenshot dell&#39;errore riscontrato e lasciando caricati i documenti, anche se dovessero generare un errore. </p><p> </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f5IwIQAU/view
500bU00000f5N05QAE,01252979,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,Liquidazione fattura soggetto attuatore,"[FAKE_INDIRIZZO], la liquidazione della fattura, del soggetto attuatore, oltre i 30 giorni e comunque dopo la scadenza di pagamento indicata nella stessa, potrebbe essere motivo di revoca del finanziamento?","<p>Gentile Diego, grazie per averci contattato.</p><p><br></p><p>Relativamente al rapporto con il fornitore/soggetto realizzatore coinvolto nel progetto e agli importi da liquidare, ti informiamo che il dipartimento non interviene nel rapporto tra attuatore ed erogatore (fornitore) che è regolato dal contratto/accordi tra essi stipulati, anche in tema di corrispettivi e tempistiche di pagamento. </p><p><br></p><p>Ti ricordiamo che è possibile corrispondere in qualsiasi momento i corrispettivi dovuti ai fornitori, a titolo di anticipo e/o saldo. </p><p><br></p><p>L&#39;articolo 13 dell&#39;Avviso sancisce solamente l&#39;obbligo dell&#39;ente a corrispondere i corrispettivi dovuti ai fornitori, qualora non lo abbia già fatto, a seguito dell&#39;erogazione del finanziamento. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f5N05QAE/view
500bU00000f5YGCQA2,01252981,,Altro - Servizi Aggiunti,,1.4.1 Esperienza dei servizi pubblici,Richiesta chiarimenti urgente,"Con riferimento alla misura 1.4.1 si chiede di confermare se la firma sull'allegato 5 e sul CRE debba essere apposta dal Legale Rappresentante pro tempore dell'Istituzione Scolastica al momento della chiusura della procedura ,indipendentemente dalla data di avvio del progetto effettuata sotto un altra gestione dirigenziale.","<p>Gentile utente,</p><p>ti informiamo di aver fornito risposta alla tua richiesta n. [FAKE_PHONE], che ti invitiamo a visionare.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f5YGCQA2/view
500bU00000f5fATQAY,01252989,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,,1.1 Infrastrutture digitali (Altre PAC),"[FAKE_INDIRIZZO], malfunzionamento nella modifica della modalità di migrazione [FAKE_INDIRIZZO]","[FAKE_INDIRIZZO], malfunzionamento nella modifica della modalità di migrazione- Continuità assistenziale ed in particolare una volta messo il flag su [FAKE_INDIRIZZO] imposta come tipologia di migrazione modalità A","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che il sistema rileva difformità in quanto è stato compilato, per il servizio indicato, anche il form di conformità relativo alla destinazione IaaS, oltre che quello per la destinazione [FAKE_INDIRIZZO]>Come descritto nel banner all&#39;interno del servizio, infatti, <em>&quot;</em><em style=""font-size: inherit;"">Se selezioni PaaS come destinazione cloud, non sarà consentito selezionare altre destinazioni. Se hai necessità di selezionare sia PaaS che IaaS, puoi farlo attraverso il form di conformità specificando nel campo “Identificativi univoci delle risorse PSN” che il servizio PSN è sia PaaS che IaaS</em><span style=""font-size: inherit;"">.&quot;</span></p><p><span style=""font-size: inherit;"">Nel vostro caso dunque è necessario compilare esclusivamente il form di conformità per la destinazione PaaS ed inserire le informazioni inerenti alle componenti IaaS all&#39;interno del form PaaS.</span></p><p><span style=""font-size: inherit;"">Ti invitiamo pertanto ad eliminare le informazioni presenti nel form IaaS e compilare solo il form PaaS, al fine di vedere la modalità di migrazione corretta (B-Aggiornamento). In caso di ulteriori criticità ti invitiamo a rispondere alla presente richiesta di assistenza o aprirne una nuova.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f5fATQAY/view
500bU00000f66FEQAY,01252992,Amministrazione,Altro - Servizi Aggiunti,,1.4.1 Esperienza dei servizi pubblici,Richiesta modifica conto corrente di [FAKE_INDIRIZZO],Si comunica che in automatico nel portale è inserito il vecchio conto di [FAKE_INDIRIZZO] invece di [FAKE_INDIRIZZO],"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che il codice da te menzionato rappresenta le ultime cifre dell&#39;IBAN e non l&#39;alias conto di tesoreria che, come visionabile nel documento segnalato e raggiungibile a questo <a href=""https://www.rgs.mef.gov.it/_Documenti/VERSIONE-I/[FAKE_INDIRIZZO]--i/[FAKE_INDIRIZZO]/[FAKE_INDIRIZZO]: [FAKE_INDIRIZZO], 92, 171);"">link</a> , è invece <span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">TU-XXX-XXXXXX</span></p><p>Pertanto, essendo tale conto di tesoreria già presente in piattaforma, e corrispondente all&#39;IBAN da te menzionato [FAKE_IBAN], nessuna ulteriore azione è necessaria e puoi procedere con la richiesta di erogazione del finanziamento.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f66FEQAY/view
500bU00000f63L8QAI,01252995,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.4.3 Adozione appIO,Problema su visualizzazione delle attività,"Nonostante i servizi risultino regolarmente attivi su https://selfcare.io.pagopa.it/services, i relativi Codici ID non risultano nella scheda ""Completamento delle attività"" e ovviamente non sono modificabili.","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che la piattaforma PA Digitale 2026 precarica i dati dell&#39;Amministrazione presenti nella banca dati PagoPA/AppIO. In fase di attivazione dei servizi, il Soggetto Attuatore deve inoltre verificare di aver registrato correttamente nel contratto di adesione ad App IO il proprio Codice IPA in modo che i servizi attivati siano correttamente associati al Codice IPA del Soggetto Attuatore. </p><p><br></p><p>In merito ai servizi digitali AppIO, ti ricordiamo che la data di avvio delle attività coincide con la data di visibilità del servizio in AppIO. </p><p>Il processo di attivazione dei servizi si riterrà concluso con esito positivo quando le richieste di pubblicazione saranno approvate dalla pagoPA S.p.A e tutti i servizi saranno visibili in App. È altresì necessario considerare che le attività di consolidamento dei dati e trasferimento dai registri di PagoPA S.p.A alla piattaforma [FAKE_INDIRIZZO] digitale 2026 hanno una latenza di circa 12 giorni da suddetta data. </p><p><br></p><p>Ti invitiamo a verificare la corretta esposizione della data di attivazione nello step di completamento (step 4) dopo che sarà trascorso questo intervallo. </p><p>In caso di difformità rilevate rispetto a quanto indicato in Piattaforma e in merito allo stato di attivazione dei servizi AppIO, ovvero data di attivazione e ID servizio, ti invitiamo a contattare preliminarmente il tuo fornitore. </p><p>  </p><p>Per ulteriore supporto, ti invitiamo inoltre a consultare le Linee Guida per Soggetti Attuatori individuati tramite [FAKE_PERSON] a [FAKE_INDIRIZZO] versione ottobre 2025, raggiungibile a questo link: <a href=""https://innovazione.gov.it/[FAKE_INDIRIZZO]-digitale-2026/attuazione-misure-pnrr/"" target=""_blank"">https://innovazione.gov.it/[FAKE_INDIRIZZO]-digitale-2026/attuazione-misure-pnrr/</a> (Linee Guida Soggetti attuatori – Versioni in vigore) e nello specifico l’Allegato 3 - Completamento delle attività e verifiche tecniche [FAKE_PERSON] 1.4.3 </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f63L8QAI/view
